product_id,name,category,brand,price,rating,description,tags
PRD240,Pigeon Electric Kettle Pro,Home & Kitchen,Pigeon,1232.0,4.0,Pigeon Electric Kettle Pro. Rapid boil electric kettle with a 1 litre capacity and auto shut off. Works on gas stoves as well as induction cooktops. Compact enough to store on a regular kitchen shelf.,kettle electric kitchen tea coffee boil pigeon electric kettle
PRD241,Campus Badminton Racquet Pro,Sports,Campus,963.0,4.1,Campus Badminton Racquet Pro. Lightweight graphite badminton racquet strung and ready to play. Suits beginners while still holding up for regular players. Comes with a carry bag for easy storage and transport.,badminton racquet sports graphite game campus badminton racquet
PRD242,Cello Bedsheet Set Plus M343,Home & Kitchen,Cello,890.0,4.1,"Cello Bedsheet Set Plus M343. Cotton double bedsheet with 2 pillow covers, soft weave and colourfast dye. Dishwasher safe and easy to clean after heavy Indian cooking. Backed by a replacement guarantee against manufacturing defects.",bedsheet cotton home bedroom cello bedsheet set
PRD243,Borosil Storage Container Set 2.0,Home & Kitchen,Borosil,658.0,3.4,"Borosil Storage Container Set 2.0. Airtight storage container set of 9, stackable and dishwasher safe. A practical gift for a new home or a wedding. Ergonomic handle stays cool while cooking.",container storage kitchen airtight set borosil storage container set
PRD244,Westland Data Science Guide Classic,Books,Westland,441.0,4.4,"Westland Data Science Guide Classic. A practical guide to data science with Python, covering pandas and machine learning. A thoughtful gift for a curious friend or a student. Widely recommended by readers and reviewers alike.",book python data science learning reading westland data science guide
PRD245,Nike Revolution Cushioned Sneakers,Sports,Nike,3495.0,4.4,Cushioned running sneakers with breathable mesh upper and soft foam midsole.,shoes sneakers running cushioned comfortable sports
PRD246,Decathlon Skipping Rope Max,Sports,Decathlon,256.0,4.2,Decathlon Skipping Rope Max. Adjustable speed skipping rope with ball bearings and foam grips. Built for daily training as well as weekend matches. Tested for grip on both indoor courts and rough outdoor surfaces.,skipping rope fitness cardio exercise decathlon skipping rope
PRD247,Campus Yoga Mat Classic,Sports,Campus,1130.0,4.5,"Campus Yoga Mat Classic. Anti skid yoga mat, 5mm thick with a textured grip surface and carry strap. Comes with a carry bag for easy storage and transport. Built for daily training as well as weekend matches.",yoga mat fitness exercise antiskid campus yoga mat
PRD248,Wonderchef Electric Kettle Pro,Home & Kitchen,Wonderchef,980.0,3.7,Wonderchef Electric Kettle Pro. Rapid boil electric kettle with a 2 litre capacity and auto shut off. Backed by a replacement guarantee against manufacturing defects. Works on gas stoves as well as induction cooktops.,kettle electric kitchen tea coffee boil wonderchef electric kettle
PRD249,Levis Cotton T-Shirt Classic,Fashion,Levis,335.0,3.5,"Levis Cotton T-Shirt Classic. Soft combed cotton t shirt with a round neck and colourfast print. Reinforced stitching at stress points for a longer life. Skin friendly dye, free from harsh azo chemicals.",tshirt cotton casual clothing comfortable levis cotton t-shirt
PRD250,Pigeon Electric Kettle 2.0,Home & Kitchen,Pigeon,1541.0,4.7,Pigeon Electric Kettle 2.0. Rapid boil electric kettle with a 2 litre capacity and auto shut off. A practical gift for a new home or a wedding. Ergonomic handle stays cool while cooking.,kettle electric kitchen tea coffee boil pigeon electric kettle
PRD251,Puma Running Shorts Lite,Fashion,Puma,761.0,4.7,"Puma Running Shorts Lite. Quick dry running shorts with an elastic waistband and side pockets. Pairs easily with both formal trousers and weekend denim. Skin friendly dye, free from harsh azo chemicals.",shorts running sports clothing quickdry puma running shorts
PRD252,OnePlus USB-C Cable 2.0,Electronics,OnePlus,270.0,3.9,OnePlus USB-C Cable 2.0. Braided USB C fast charging cable rated for 60W with reinforced connectors. Tuned for punchy bass with a clear mid range for podcasts and calls. Pairs instantly over Bluetooth 5.3 and remembers the last two devices.,cable usbc charging fast braided oneplus usb-c cable
PRD253,Milton Steel Lunch Box Max,Home & Kitchen,Milton,1106.0,4.0,Milton Steel Lunch Box Max. Leak proof stainless steel lunch box with 3 compartments and an insulated sleeve. Backed by a replacement guarantee against manufacturing defects. Works on gas stoves as well as induction cooktops.,lunchbox steel kitchen tiffin insulated milton steel lunch box
PRD254,Mi Bluetooth Speaker Plus,Electronics,Mi,1014.0,4.2,"Mi Bluetooth Speaker Plus. Portable bluetooth speaker with 12 hour playback, deep bass and IPX6 splash resistance. Designed and tested in India for daily commute use. Environment noise cancellation makes voice calls clear on busy streets.",speaker bluetooth wireless audio bass portable mi bluetooth speaker
PRD255,Rupa Self-Help Book 2.0,Books,Rupa,223.0,3.9,Rupa Self-Help Book 2.0. A practical self help book on building habits that actually stick. Widely recommended by readers and reviewers alike. Includes an index and suggestions for further reading.,book selfhelp habits reading motivation rupa self-help book
PRD256,Biba Cotton T-Shirt 2.0,Fashion,Biba,546.0,4.2,Biba Cotton T-Shirt 2.0. Soft combed cotton t shirt with a round neck and colourfast print. Pairs easily with both formal trousers and weekend denim. Machine washable fabric that holds colour after repeated washes.,tshirt cotton casual clothing comfortable biba cotton t-shirt
PRD257,Noise Wired Earphones Max,Electronics,Noise,430.0,3.9,"Noise Wired Earphones Max. In ear wired earphones with a moulded fit, tangle free cable and inline mic. Environment noise cancellation makes voice calls clear on busy streets. Tuned for punchy bass with a clear mid range for podcasts and calls.",earphones wired audio music mic noise wired earphones
PRD258,Aleph Data Science Guide 2.0,Books,Aleph,364.0,4.1,"Aleph Data Science Guide 2.0. A practical guide to data science with Python, covering pandas and machine learning. Written in clear, accessible language for the general reader. Includes an index and suggestions for further reading.",book python data science learning reading aleph data science guide
PRD259,Realme Smart Watch Pro,Electronics,Realme,1941.0,3.2,"Realme Smart Watch Pro. Smart watch with a 11 day battery, SpO2 tracking, heart rate monitor and call support. Lightweight build that slips easily into a laptop bag or jacket pocket. Tuned for punchy bass with a clear mid range for podcasts and calls.",watch smartwatch fitness tracker battery realme smart watch
PRD260,Borosil Storage Container Set,Home & Kitchen,Borosil,352.0,3.3,"Borosil Storage Container Set. Airtight storage container set of 10, stackable and dishwasher safe. Backed by a replacement guarantee against manufacturing defects. Ergonomic handle stays cool while cooking.",container storage kitchen airtight set borosil storage container set
PRD261,Sparx Cotton T-Shirt Lite,Fashion,Sparx,324.0,3.8,Sparx Cotton T-Shirt Lite. Soft combed cotton t shirt with a round neck and colourfast print. Available in a regular fit that suits most Indian body types. A staple piece that works from office desk to evening out.,tshirt cotton casual clothing comfortable sparx cotton t-shirt
PRD262,Apple Smart Watch 2.0,Electronics,Apple,3501.0,3.6,"Apple Smart Watch 2.0. Smart watch with a 19 day battery, SpO2 tracking, heart rate monitor and call support. Type C fast charging gives a full day of use from a ten minute top up. Pairs instantly over Bluetooth 5.3 and remembers the last two devices.",watch smartwatch fitness tracker battery apple smart watch
PRD263,JBL Smart Watch,Electronics,JBL,1847.0,4.4,"JBL Smart Watch. Smart watch with a 9 day battery, SpO2 tracking, heart rate monitor and call support. Pairs instantly over Bluetooth 5.3 and remembers the last two devices. Comes with a one year manufacturer warranty and free doorstep service.",watch smartwatch fitness tracker battery jbl smart watch
PRD264,Prestige Storage Container Set Classic,Home & Kitchen,Prestige,518.0,4.6,"Prestige Storage Container Set Classic. Airtight storage container set of 8, stackable and dishwasher safe. Backed by a replacement guarantee against manufacturing defects. Food grade stainless steel with no plastic in contact with food.",container storage kitchen airtight set prestige storage container set
PRD265,HarperCollins Children's Storybook 2.0,Books,HarperCollins,599.0,3.8,HarperCollins Children's Storybook 2.0. An illustrated children's storybook with 15 short bedtime stories. Includes an index and suggestions for further reading. Draws on interviews and primary research throughout.,book children stories illustrated reading harpercollins children's storybook
PRD266,Himalaya Body Lotion 2.0 M367,Beauty,Himalaya,637.0,3.8,"Himalaya Body Lotion 2.0 M367. Deep nourishing body lotion with shea butter for 40 hour softness. Absorbs quickly without leaving a sticky residue. Free from parabens, sulphates and mineral oil.",lotion body skincare beauty nourishing himalaya body lotion
PRD267,Campus Yoga Mat Pro,Sports,Campus,1579.0,3.4,"Campus Yoga Mat Pro. Anti skid yoga mat, 4mm thick with a textured grip surface and carry strap. Tested for grip on both indoor courts and rough outdoor surfaces. Suits beginners while still holding up for regular players.",yoga mat fitness exercise antiskid campus yoga mat
PRD268,Levis Cotton T-Shirt Pro,Fashion,Levis,360.0,3.6,Levis Cotton T-Shirt Pro. Soft combed cotton t shirt with a round neck and colourfast print. Breathable weave keeps you cool through humid afternoons. Pairs easily with both formal trousers and weekend denim.,tshirt cotton casual clothing comfortable levis cotton t-shirt
PRD269,Apple Bluetooth Speaker Pro,Electronics,Apple,2092.0,4.3,"Apple Bluetooth Speaker Pro. Portable bluetooth speaker with 23 hour playback, deep bass and IPX6 splash resistance. Designed and tested in India for daily commute use. Comes with a one year manufacturer warranty and free doorstep service.",speaker bluetooth wireless audio bass portable apple bluetooth speaker
PRD270,Prestige Storage Container Set Pro,Home & Kitchen,Prestige,1377.0,4.7,"Prestige Storage Container Set Pro. Airtight storage container set of 9, stackable and dishwasher safe. Food grade stainless steel with no plastic in contact with food. Works on gas stoves as well as induction cooktops.",container storage kitchen airtight set prestige storage container set
PRD271,Cello Storage Container Set Lite,Home & Kitchen,Cello,404.0,4.5,"Cello Storage Container Set Lite. Airtight storage container set of 5, stackable and dishwasher safe. Backed by a replacement guarantee against manufacturing defects. Compact enough to store on a regular kitchen shelf.",container storage kitchen airtight set cello storage container set
PRD272,JBL USB-C Cable Pro,Electronics,JBL,188.0,4.7,JBL USB-C Cable Pro. Braided USB C fast charging cable rated for 60W with reinforced connectors. Designed and tested in India for daily commute use. Environment noise cancellation makes voice calls clear on busy streets.,cable usbc charging fast braided jbl usb-c cable
PRD273,Bloomsbury Cookbook Classic,Books,Bloomsbury,1199.0,4.6,Bloomsbury Cookbook Classic. A regional Indian cookbook with 50 tested home style recipes and cooking tips. Widely recommended by readers and reviewers alike. Includes an index and suggestions for further reading.,book cookbook cooking recipes kitchen gift bloomsbury cookbook
PRD274,Himalaya Kajal Pencil 2.0,Beauty,Himalaya,188.0,4.0,"Himalaya Kajal Pencil 2.0. Smudge proof kajal pencil with an intense matte black finish that lasts all day. Free from parabens, sulphates and mineral oil. Absorbs quickly without leaving a sticky residue.",kajal makeup eyes beauty smudgeproof himalaya kajal pencil
PRD275,JBL Bluetooth Mouse Classic M376,Electronics,JBL,464.0,4.4,JBL Bluetooth Mouse Classic M376. Silent click wireless mouse with adjustable DPI and 6 month battery life. Tuned for punchy bass with a clear mid range for podcasts and calls. Designed and tested in India for daily commute use.,mouse wireless bluetooth computer silent jbl bluetooth mouse
